***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   91 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2964.97 ;     0.00 ;     0.00 ;     0.00 ;    2037.22 ;    -     ;    -     ;     0.00 ;   4495.3 ;      34827.24 ;    67.49 ;      37109.56 ;    71.91 ;  116.38 ;
   6 ;   91 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11692.9 ;      11132.29 ;    78.39 ;      10895.67 ;    76.73 ;   99.33 ;
   6 ;   91 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11692.9 ;      11132.29 ;    78.39 ;      10895.67 ;    76.73 ;   99.33 ;
   6 ;   91 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1864.15 ;     0.00 ; 15241.05 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11692.9 ;      11132.29 ;    78.39 ;      10895.67 ;    76.73 ;   97.66 ;
   6 ;   91 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2035.63 ;     0.00 ; 16015.47 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11692.9 ;      11132.29 ;    78.39 ;      10895.67 ;    76.73 ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   91 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   91 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   91 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32542.89 ;     0.00 ;     0.00 ;     0.00 ;    8560.61 ;  1900.00 ;  5790.81 ;     0.00 ;  42614.3 ;     101056.01 ;    49.46 ;     110706.35 ;    54.18 ;  140.22 ;
   6 ;   92 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29795.29 ;     0.00 ;     0.00 ;     0.00 ;    8052.41 ;  1900.00 ;  5845.81 ;     0.00 ;  42614.3 ;     101056.01 ;    49.46 ;     110706.35 ;    54.18 ;  138.86 ;
   6 ;   92 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23303.76 ;   102.52 ;     0.00 ;     0.00 ;    5483.26 ;  1900.00 ;  4081.22 ;     0.00 ;  42614.3 ;     101056.01 ;    49.46 ;     110706.35 ;    54.18 ;  134.57 ;
   6 ;   92 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27150.13 ;    53.16 ;     0.00 ;     0.00 ;    6853.58 ;  1900.00 ;  4916.41 ;     0.00 ;  42614.3 ;     101056.01 ;    49.46 ;     110706.35 ;    54.18 ;  116.38 ;
   6 ;   92 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3141.99 ;     0.00 ;     0.00 ;     0.00 ;    8395.81 ;    -     ;    -     ;     0.00 ;   1768.4 ;       5339.70 ;    26.84 ;       6118.37 ;    30.75 ;  140.22 ;
   6 ;   92 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1542.08 ;     0.00 ;     0.00 ;     0.00 ;    8420.22 ;    -     ;    -     ;     0.00 ;   1768.4 ;       5339.70 ;    26.84 ;       6118.37 ;    30.75 ;  138.86 ;
   6 ;   92 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   608.53 ;     0.00 ;     0.00 ;     0.00 ;    6390.67 ;    -     ;    -     ;     0.00 ;   1768.4 ;       5339.70 ;    26.84 ;       6118.37 ;    30.75 ;  134.57 ;
   6 ;   92 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1477.75 ;     0.00 ;     0.00 ;     0.00 ;    7361.46 ;    -     ;    -     ;     0.00 ;   1768.4 ;       5339.70 ;    26.84 ;       6118.37 ;    30.75 ;  116.38 ;
   6 ;   92 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4737.51 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   5681.0 ;      34827.24 ;    67.49 ;      38449.02 ;    74.51 ;  137.02 ;
   6 ;   92 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4249.85 ;     0.00 ;     0.00 ;     0.00 ;    1935.45 ;    -     ;    -     ;     0.00 ;   5681.0 ;      34827.24 ;    67.49 ;      38449.02 ;    74.51 ;  137.02 ;
   6 ;   92 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1455.85 ;     0.00 ;     0.00 ;     0.00 ;    2956.05 ;    -     ;    -     ;     0.00 ;   5681.0 ;      34827.24 ;    67.49 ;      38449.02 ;    74.51 ;  134.57 ;
   6 ;   92 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2929.05 ;     0.00 ;     0.00 ;     0.00 ;    2438.14 ;    -     ;    -     ;     0.00 ;   5681.0 ;      34827.24 ;    67.49 ;      38449.02 ;    74.51 ;  116.38 ;
   6 ;   92 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13517.7 ;      11132.29 ;    78.39 ;      10786.40 ;    75.96 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13517.7 ;      11132.29 ;    78.39 ;      10786.40 ;    75.96 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13517.7 ;      11132.29 ;    78.39 ;      10786.40 ;    75.96 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13517.7 ;      11132.29 ;    78.39 ;      10786.40 ;    75.96 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33042.56 ;     0.00 ;     0.00 ;     0.00 ;    7860.94 ;  1900.00 ;  5790.81 ;     0.00 ;  34201.6 ;     101056.01 ;    49.46 ;     106020.37 ;    51.89 ;  181.97 ;
   6 ;   93 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31531.32 ;     0.00 ;     0.00 ;     0.00 ;    6116.38 ;  1900.00 ;  5845.81 ;     0.00 ;  34201.6 ;     101056.01 ;    49.46 ;     106020.37 ;    51.89 ;  180.92 ;
   6 ;   93 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 21882.33 ;   107.53 ;     0.00 ;     0.00 ;    6709.70 ;  1900.00 ;  4081.22 ;     0.00 ;  34201.6 ;     101056.01 ;    49.46 ;     106020.37 ;    51.89 ;  172.21 ;
   6 ;   93 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 26924.61 ;    55.76 ;     0.00 ;     0.00 ;    6881.71 ;  1900.00 ;  4916.41 ;     0.00 ;  34201.6 ;     101056.01 ;    49.46 ;     106020.37 ;    51.89 ;  116.38 ;
   6 ;   93 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2869.47 ;     0.00 ;     0.00 ;     0.00 ;    8668.33 ;    -     ;    -     ;     0.00 ;   1510.5 ;       5339.70 ;    26.84 ;       5913.81 ;    29.72 ;  181.97 ;
   6 ;   93 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1706.94 ;     0.00 ;     0.00 ;     0.00 ;    8255.36 ;    -     ;    -     ;     0.00 ;   1510.5 ;       5339.70 ;    26.84 ;       5913.81 ;    29.72 ;  180.92 ;
   6 ;   93 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   562.81 ;     0.00 ;     0.00 ;     0.00 ;    6436.39 ;    -     ;    -     ;     0.00 ;   1510.5 ;       5339.70 ;    26.84 ;       5913.81 ;    29.72 ;  172.21 ;
   6 ;   93 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1418.68 ;     0.00 ;     0.00 ;     0.00 ;    7420.53 ;    -     ;    -     ;     0.00 ;   1510.5 ;       5339.70 ;    26.84 ;       5913.81 ;    29.72 ;  116.38 ;
   6 ;   93 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1568.20 ;     0.00 ;  4657.84 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   3894.1 ;      34827.24 ;    67.49 ;      36256.00 ;    70.26 ;  174.21 ;
   6 ;   93 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1568.20 ;     0.00 ;  4071.24 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   3894.1 ;      34827.24 ;    67.49 ;      36256.00 ;    70.26 ;  173.32 ;
   6 ;   93 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  2554.50 ;     0.00 ;     0.00 ;     0.00 ;    1465.10 ;    -     ;    -     ;     0.00 ;   3894.1 ;      34827.24 ;    67.49 ;      36256.00 ;    70.26 ;  172.21 ;
   6 ;   93 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  3438.67 ;     0.00 ;     0.00 ;     0.00 ;    1536.21 ;    -     ;    -     ;     0.00 ;   3894.1 ;      34827.24 ;    67.49 ;      36256.00 ;    70.26 ;  116.38 ;
   6 ;   93 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11132.29 ;    78.39 ;      10661.99 ;    75.08 ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11132.29 ;    78.39 ;      10661.99 ;    75.08 ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11132.29 ;    78.39 ;      10661.99 ;    75.08 ;    0.00 ;
   6 ;   93 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11132.29 ;    78.39 ;      10661.99 ;    75.08 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33399.76 ;     9.35 ;     0.00 ;     0.00 ;    7513.09 ;  1900.00 ;  5790.81 ;     0.00 ;  41757.6 ;     101056.01 ;    49.46 ;     111847.72 ;    54.74 ;  145.61 ;
   6 ;   94 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 30731.67 ;   111.82 ;     0.00 ;     0.00 ;    7027.86 ;  1900.00 ;  5845.81 ;     0.00 ;  41757.6 ;     101056.01 ;    49.46 ;     111847.72 ;    54.74 ;  144.78 ;
   6 ;   94 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22650.06 ;   115.60 ;     0.00 ;     0.00 ;    6150.04 ;  1900.00 ;  4081.22 ;     0.00 ;  41757.6 ;     101056.01 ;    49.46 ;     111847.72 ;    54.74 ;  137.80 ;
   6 ;   94 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27241.17 ;    86.90 ;     0.00 ;     0.00 ;    6699.99 ;  1900.00 ;  4916.41 ;     0.00 ;  41757.6 ;     101056.01 ;    49.46 ;     111847.72 ;    54.74 ;  116.38 ;
   6 ;   94 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2914.93 ;     0.00 ;     0.00 ;     0.00 ;    8622.87 ;    -     ;    -     ;     0.00 ;   1409.2 ;       5339.70 ;    26.84 ;       5830.92 ;    29.31 ;  145.61 ;
   6 ;   94 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1715.33 ;     0.00 ;     0.00 ;     0.00 ;    8246.97 ;    -     ;    -     ;     0.00 ;   1409.2 ;       5339.70 ;    26.84 ;       5830.92 ;    29.31 ;  144.78 ;
   6 ;   94 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   543.97 ;     0.00 ;     0.00 ;     0.00 ;    6455.23 ;    -     ;    -     ;     0.00 ;   1409.2 ;       5339.70 ;    26.84 ;       5830.92 ;    29.31 ;  137.80 ;
   6 ;   94 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1422.67 ;     0.00 ;     0.00 ;     0.00 ;    7416.54 ;    -     ;    -     ;     0.00 ;   1409.2 ;       5339.70 ;    26.84 ;       5830.92 ;    29.31 ;  116.38 ;
   6 ;   94 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4454.27 ;     0.00 ;     0.00 ;     0.00 ;    1752.63 ;    -     ;    -     ;     0.00 ;   5337.9 ;      34827.24 ;    67.49 ;      37647.71 ;    72.95 ;  138.32 ;
   6 ;   94 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3997.47 ;     0.00 ;     0.00 ;     0.00 ;    1822.83 ;    -     ;    -     ;     0.00 ;   5337.9 ;      34827.24 ;    67.49 ;      37647.71 ;    72.95 ;  138.32 ;
   6 ;   94 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  2738.71 ;     0.00 ;     0.00 ;     0.00 ;    1673.19 ;    -     ;    -     ;     0.00 ;   5337.9 ;      34827.24 ;    67.49 ;      37647.71 ;    72.95 ;  137.80 ;
   6 ;   94 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1351.64 ;     0.00 ;  3464.62 ;     0.00 ;     0.00 ;     0.00 ;    1726.82 ;    -     ;    -     ;     0.00 ;   5337.9 ;      34827.24 ;    67.49 ;      37647.71 ;    72.95 ;  116.38 ;
   6 ;   94 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13673.9 ;      11132.29 ;    78.39 ;      10712.67 ;    75.44 ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13673.9 ;      11132.29 ;    78.39 ;      10712.67 ;    75.44 ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13673.9 ;      11132.29 ;    78.39 ;      10712.67 ;    75.44 ;    0.00 ;
   6 ;   94 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13673.9 ;      11132.29 ;    78.39 ;      10712.67 ;    75.44 ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34609.36 ;    43.21 ;     0.00 ;     0.00 ;    6537.35 ;  1900.00 ;  5790.81 ;     0.00 ;  51532.8 ;     101056.01 ;    49.46 ;     119477.77 ;    58.48 ;  119.05 ;
   6 ;   95 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 33097.34 ;   115.60 ;     0.00 ;     0.00 ;    4865.96 ;  1900.00 ;  5845.81 ;     0.00 ;  51532.8 ;     101056.01 ;    49.46 ;     119477.77 ;    58.48 ;  118.37 ;
   6 ;   95 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23829.48 ;   115.60 ;     0.00 ;     0.00 ;    5008.72 ;  1900.00 ;  4081.22 ;     0.00 ;  51532.8 ;     101056.01 ;    49.46 ;     119477.77 ;    58.48 ;  112.67 ;
   6 ;   95 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28688.45 ;    96.61 ;     0.00 ;     0.00 ;    5378.47 ;  1900.00 ;  4916.41 ;     0.00 ;  51532.8 ;     101056.01 ;    49.46 ;     119477.77 ;    58.48 ;  116.38 ;
   6 ;   95 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2267.92 ;     0.00 ;     0.00 ;     0.00 ;    9269.88 ;    -     ;    -     ;     0.00 ;   1202.7 ;       5339.70 ;    26.84 ;       5798.49 ;    29.14 ;  119.05 ;
   6 ;   95 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1185.27 ;     0.00 ;     0.00 ;     0.00 ;    8777.03 ;    -     ;    -     ;     0.00 ;   1202.7 ;       5339.70 ;    26.84 ;       5798.49 ;    29.14 ;  118.37 ;
   6 ;   95 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   526.27 ;     0.00 ;     0.00 ;     0.00 ;    6472.93 ;    -     ;    -     ;     0.00 ;   1202.7 ;       5339.70 ;    26.84 ;       5798.49 ;    29.14 ;  112.67 ;
   6 ;   95 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1127.60 ;     0.00 ;     0.00 ;     0.00 ;    7711.61 ;    -     ;    -     ;     0.00 ;   1202.7 ;       5339.70 ;    26.84 ;       5798.49 ;    29.14 ;  116.38 ;
   6 ;   95 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5442.58 ;     0.00 ;     0.00 ;     0.00 ;    1956.42 ;    -     ;    -     ;     0.00 ;   9488.0 ;      34827.24 ;    67.49 ;      40840.96 ;    79.14 ;  115.39 ;
   6 ;   95 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4855.98 ;     0.00 ;     0.00 ;     0.00 ;    2156.42 ;    -     ;    -     ;     0.00 ;   9488.0 ;      34827.24 ;    67.49 ;      40840.96 ;    79.14 ;  114.49 ;
   6 ;   95 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2017.45 ;     0.00 ;     0.00 ;     0.00 ;    3221.55 ;    -     ;    -     ;     0.00 ;   9488.0 ;      34827.24 ;    67.49 ;      40840.96 ;    79.14 ;  112.67 ;
   6 ;   95 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3538.04 ;     0.00 ;     0.00 ;     0.00 ;    2656.24 ;    -     ;    -     ;     0.00 ;   9488.0 ;      34827.24 ;    67.49 ;      40840.96 ;    79.14 ;  116.38 ;
