***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   70 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4705.91 ;     0.00 ;     0.00 ;     0.00 ;    2306.49 ;    -     ;    -     ;     0.00 ;   5790.7 ;      34785.00 ;    67.41 ;      38230.15 ;    74.08 ;  105.10 ;
   6 ;   70 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1568.26 ;     0.00 ;     0.00 ;     0.00 ;    3670.74 ;    -     ;    -     ;     0.00 ;   5790.7 ;      34785.00 ;    67.41 ;      38230.15 ;    74.08 ;  100.82 ;
   6 ;   70 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3240.52 ;     0.00 ;     0.00 ;     0.00 ;    2953.76 ;    -     ;    -     ;     0.00 ;   5790.7 ;      34785.00 ;    67.41 ;      38230.15 ;    74.08 ;   80.50 ;
   6 ;   70 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13453.7 ;      11434.35 ;    80.52 ;      11191.85 ;    78.81 ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13453.7 ;      11434.35 ;    80.52 ;      11191.85 ;    78.81 ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13453.7 ;      11434.35 ;    80.52 ;      11191.85 ;    78.81 ;    0.00 ;
   6 ;   70 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13453.7 ;      11434.35 ;    80.52 ;      11191.85 ;    78.81 ;    0.00 ;
   6 ;   70 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31164.54 ;     0.00 ;     0.00 ;     0.00 ;    9977.06 ;  2957.95 ;  6629.00 ;     0.00 ;  46562.8 ;     113492.38 ;    55.55 ;     128646.12 ;    62.96 ;  106.27 ;
   6 ;   71 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28543.20 ;     0.00 ;     0.00 ;     0.00 ;    9342.60 ;  1900.00 ;  5865.27 ;     0.00 ;  46562.8 ;     113492.38 ;    55.55 ;     128646.12 ;    62.96 ;  106.26 ;
   6 ;   71 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22313.79 ;    91.79 ;     0.00 ;     0.00 ;    6500.60 ;  1900.00 ;  4248.16 ;     0.00 ;  46562.8 ;     113492.38 ;    55.55 ;     128646.12 ;    62.96 ;   99.95 ;
   6 ;   71 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26000.83 ;    47.59 ;     0.00 ;     0.00 ;    8035.42 ;  2177.55 ;  5227.13 ;     0.00 ;  46562.8 ;     113492.38 ;    55.55 ;     128646.12 ;    62.96 ;   80.50 ;
   6 ;   71 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5289.51 ;     0.00 ;     0.00 ;     0.00 ;    6248.29 ;    -     ;    -     ;     0.00 ;   6541.8 ;       6557.81 ;    32.96 ;      10631.78 ;    53.43 ;  106.27 ;
   6 ;   71 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3838.70 ;     0.00 ;     0.00 ;     0.00 ;    6123.60 ;    -     ;    -     ;     0.00 ;   6541.8 ;       6557.81 ;    32.96 ;      10631.78 ;    53.43 ;  106.26 ;
   6 ;   71 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1349.31 ;     0.00 ;     0.00 ;     0.00 ;    5649.89 ;    -     ;    -     ;     0.00 ;   6541.8 ;       6557.81 ;    32.96 ;      10631.78 ;    53.43 ;   99.95 ;
   6 ;   71 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2928.52 ;     0.00 ;     0.00 ;     0.00 ;    5910.68 ;    -     ;    -     ;     0.00 ;   6541.8 ;       6557.81 ;    32.96 ;      10631.78 ;    53.43 ;   80.50 ;
   6 ;   71 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4376.06 ;     0.00 ;     0.00 ;     0.00 ;    3022.94 ;    -     ;    -     ;     0.00 ;   5557.3 ;      34785.00 ;    67.41 ;      38302.73 ;    74.22 ;  106.27 ;
   6 ;   71 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3613.34 ;     0.00 ;     0.00 ;     0.00 ;    3399.06 ;    -     ;    -     ;     0.00 ;   5557.3 ;      34785.00 ;    67.41 ;      38302.73 ;    74.22 ;  106.26 ;
   6 ;   71 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1312.51 ;     0.00 ;     0.00 ;     0.00 ;    3926.49 ;    -     ;    -     ;     0.00 ;   5557.3 ;      34785.00 ;    67.41 ;      38302.73 ;    74.22 ;   99.95 ;
   6 ;   71 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2620.41 ;     0.00 ;     0.00 ;     0.00 ;    3573.87 ;    -     ;    -     ;     0.00 ;   5557.3 ;      34785.00 ;    67.41 ;      38302.73 ;    74.22 ;   80.50 ;
   6 ;   71 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10705.8 ;      11434.35 ;    80.52 ;      11168.17 ;    78.65 ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10705.8 ;      11434.35 ;    80.52 ;      11168.17 ;    78.65 ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2142.81 ;     0.00 ; 14962.39 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10705.8 ;      11434.35 ;    80.52 ;      11168.17 ;    78.65 ;   97.66 ;
   6 ;   71 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2180.12 ;     0.00 ; 15870.98 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10705.8 ;      11434.35 ;    80.52 ;      11168.17 ;    78.65 ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   71 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31901.01 ;    16.66 ;     0.00 ;     0.00 ;    9257.25 ;  2957.95 ;  6629.00 ;     0.00 ;  50604.1 ;     113492.38 ;    55.55 ;     131116.33 ;    64.17 ;   98.64 ;
   6 ;   72 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29536.87 ;   115.60 ;     0.00 ;     0.00 ;    8464.53 ;  1900.00 ;  5865.27 ;     0.00 ;  50604.1 ;     113492.38 ;    55.55 ;     131116.33 ;    64.17 ;   98.15 ;
   6 ;   72 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23432.03 ;   115.60 ;     0.00 ;     0.00 ;    5406.17 ;  1900.00 ;  4248.16 ;     0.00 ;  50604.1 ;     113492.38 ;    55.55 ;     131116.33 ;    64.17 ;   94.65 ;
   6 ;   72 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26991.62 ;    89.64 ;     0.00 ;     0.00 ;    7086.68 ;  2177.55 ;  5227.13 ;     0.00 ;  50604.1 ;     113492.38 ;    55.55 ;     131116.33 ;    64.17 ;   80.50 ;
   6 ;   72 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3677.12 ;     0.00 ;     0.00 ;     0.00 ;    7860.68 ;    -     ;    -     ;     0.00 ;   2831.8 ;       6557.81 ;    32.96 ;       7954.32 ;    39.98 ;   98.64 ;
   6 ;   72 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2182.23 ;     0.00 ;     0.00 ;     0.00 ;    7780.07 ;    -     ;    -     ;     0.00 ;   2831.8 ;       6557.81 ;    32.96 ;       7954.32 ;    39.98 ;   98.15 ;
   6 ;   72 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   796.12 ;     0.00 ;     0.00 ;     0.00 ;    6203.08 ;    -     ;    -     ;     0.00 ;   2831.8 ;       6557.81 ;    32.96 ;       7954.32 ;    39.98 ;   94.65 ;
   6 ;   72 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1855.68 ;     0.00 ;     0.00 ;     0.00 ;    6983.52 ;    -     ;    -     ;     0.00 ;   2831.8 ;       6557.81 ;    32.96 ;       7954.32 ;    39.98 ;   80.50 ;
   6 ;   72 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5706.66 ;     0.00 ;     0.00 ;     0.00 ;    1692.34 ;    -     ;    -     ;     0.00 ;   6191.6 ;      34785.00 ;    67.41 ;      37840.40 ;    73.33 ;   96.93 ;
   6 ;   72 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5290.64 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   6191.6 ;      34785.00 ;    67.41 ;      37840.40 ;    73.33 ;   96.93 ;
   6 ;   72 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2005.30 ;     0.00 ;     0.00 ;     0.00 ;    3233.70 ;    -     ;    -     ;     0.00 ;   6191.6 ;      34785.00 ;    67.41 ;      37840.40 ;    73.33 ;   94.65 ;
   6 ;   72 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3696.27 ;     0.00 ;     0.00 ;     0.00 ;    2498.01 ;    -     ;    -     ;     0.00 ;   6191.6 ;      34785.00 ;    67.41 ;      37840.40 ;    73.33 ;   80.50 ;
   6 ;   72 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11434.35 ;    80.52 ;      11213.11 ;    78.96 ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11434.35 ;    80.52 ;      11213.11 ;    78.96 ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11434.35 ;    80.52 ;      11213.11 ;    78.96 ;    0.00 ;
   6 ;   72 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11434.35 ;    80.52 ;      11213.11 ;    78.96 ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31024.34 ;     0.00 ;     0.00 ;     0.00 ;   10117.26 ;  2957.95 ;  6629.00 ;     0.00 ;  48059.9 ;     113492.38 ;    55.55 ;     130105.51 ;    63.68 ;   99.93 ;
   6 ;   73 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28836.61 ;     0.00 ;     0.00 ;     0.00 ;    9049.19 ;  1900.00 ;  5865.27 ;     0.00 ;  48059.9 ;     113492.38 ;    55.55 ;     130105.51 ;    63.68 ;   98.80 ;
   6 ;   73 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23313.98 ;    98.43 ;     0.00 ;     0.00 ;    5507.05 ;  1900.00 ;  4248.16 ;     0.00 ;  48059.9 ;     113492.38 ;    55.55 ;     130105.51 ;    63.68 ;   96.13 ;
   6 ;   73 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26546.97 ;    51.04 ;     0.00 ;     0.00 ;    7492.73 ;  2177.55 ;  5227.13 ;     0.00 ;  48059.9 ;     113492.38 ;    55.55 ;     130105.51 ;    63.68 ;   80.50 ;
   6 ;   73 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4994.55 ;     0.00 ;     0.00 ;     0.00 ;    6543.25 ;    -     ;    -     ;     0.00 ;   4754.2 ;       6557.81 ;    32.96 ;       9431.30 ;    47.40 ;   99.93 ;
   6 ;   73 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2628.11 ;     0.00 ;     0.00 ;     0.00 ;    7334.19 ;    -     ;    -     ;     0.00 ;   4754.2 ;       6557.81 ;    32.96 ;       9431.30 ;    47.40 ;   98.80 ;
   6 ;   73 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1035.92 ;     0.00 ;     0.00 ;     0.00 ;    5963.28 ;    -     ;    -     ;     0.00 ;   4754.2 ;       6557.81 ;    32.96 ;       9431.30 ;    47.40 ;   96.13 ;
   6 ;   73 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2423.35 ;     0.00 ;     0.00 ;     0.00 ;    6415.85 ;    -     ;    -     ;     0.00 ;   4754.2 ;       6557.81 ;    32.96 ;       9431.30 ;    47.40 ;   80.50 ;
   6 ;   73 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5249.25 ;     0.00 ;     0.00 ;     0.00 ;    2149.75 ;    -     ;    -     ;     0.00 ;   5161.2 ;      34785.00 ;    67.41 ;      37690.25 ;    73.04 ;   99.93 ;
   6 ;   73 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4530.52 ;     0.00 ;     0.00 ;     0.00 ;    2481.88 ;    -     ;    -     ;     0.00 ;   5161.2 ;      34785.00 ;    67.41 ;      37690.25 ;    73.04 ;   98.80 ;
   6 ;   73 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1428.35 ;     0.00 ;     0.00 ;     0.00 ;    3810.65 ;    -     ;    -     ;     0.00 ;   5161.2 ;      34785.00 ;    67.41 ;      37690.25 ;    73.04 ;   96.13 ;
   6 ;   73 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3110.54 ;     0.00 ;     0.00 ;     0.00 ;    3083.74 ;    -     ;    -     ;     0.00 ;   5161.2 ;      34785.00 ;    67.41 ;      37690.25 ;    73.04 ;   80.50 ;
   6 ;   73 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11434.35 ;    80.52 ;      11308.98 ;    79.64 ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11434.35 ;    80.52 ;      11308.98 ;    79.64 ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11434.35 ;    80.52 ;      11308.98 ;    79.64 ;    0.00 ;
   6 ;   73 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11434.35 ;    80.52 ;      11308.98 ;    79.64 ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32219.17 ;    33.45 ;     0.00 ;     0.00 ;    8955.88 ;  2957.95 ;  6629.00 ;     0.00 ;  50011.6 ;     113492.38 ;    55.55 ;     130637.35 ;    63.94 ;  107.73 ;
   6 ;   74 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29746.61 ;   115.60 ;     0.00 ;     0.00 ;    8254.79 ;  1900.00 ;  5865.27 ;     0.00 ;  50011.6 ;     113492.38 ;    55.55 ;     130637.35 ;    63.94 ;  106.55 ;
   6 ;   74 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22870.60 ;   115.60 ;     0.00 ;     0.00 ;    5967.60 ;  1900.00 ;  4248.16 ;     0.00 ;  50011.6 ;     113492.38 ;    55.55 ;     130637.35 ;    63.94 ;  101.32 ;
   6 ;   74 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26829.94 ;    94.05 ;     0.00 ;     0.00 ;    7252.77 ;  2177.55 ;  5227.13 ;     0.00 ;  50011.6 ;     113492.38 ;    55.55 ;     130637.35 ;    63.94 ;   80.50 ;
   6 ;   74 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2742.76 ;     0.00 ;     0.00 ;     0.00 ;    8795.04 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6557.81 ;    32.96 ;       6729.68 ;    33.82 ;  107.73 ;
   6 ;   74 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1543.30 ;     0.00 ;     0.00 ;     0.00 ;    8419.00 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6557.81 ;    32.96 ;       6729.68 ;    33.82 ;  106.55 ;
   6 ;   74 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   767.16 ;     0.00 ;     0.00 ;     0.00 ;    6232.04 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6557.81 ;    32.96 ;       6729.68 ;    33.82 ;  101.32 ;
   6 ;   74 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1455.53 ;     0.00 ;     0.00 ;     0.00 ;    7383.68 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6557.81 ;    32.96 ;       6729.68 ;    33.82 ;   80.50 ;
   6 ;   74 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5893.70 ;     0.00 ;     0.00 ;     0.00 ;    1505.30 ;    -     ;    -     ;     0.00 ;   4066.7 ;      34785.00 ;    67.41 ;      36224.62 ;    70.20 ;  106.75 ;
   6 ;   74 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4820.92 ;     0.00 ;     0.00 ;     0.00 ;    2191.48 ;    -     ;    -     ;     0.00 ;   4066.7 ;      34785.00 ;    67.41 ;      36224.62 ;    70.20 ;  106.55 ;
