***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   76 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32599.90 ;     0.00 ;     0.00 ;     0.00 ;    8503.60 ;  2001.64 ;  6629.00 ;     0.00 ;  45954.8 ;     113716.99 ;    55.66 ;     126781.28 ;    62.05 ;  120.29 ;
   6 ;   77 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29861.16 ;     0.00 ;     0.00 ;     0.00 ;    7986.54 ;  1900.00 ;  5863.48 ;     0.00 ;  45954.8 ;     113716.99 ;    55.66 ;     126781.28 ;    62.05 ;  118.60 ;
   6 ;   77 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23511.88 ;    98.43 ;     0.00 ;     0.00 ;    5309.15 ;  1900.00 ;  4629.00 ;     0.00 ;  45954.8 ;     113716.99 ;    55.66 ;     126781.28 ;    62.05 ;  115.15 ;
   6 ;   77 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27287.44 ;    51.04 ;     0.00 ;     0.00 ;    6733.91 ;  1926.66 ;  5424.21 ;     0.00 ;  45954.8 ;     113716.99 ;    55.66 ;     126781.28 ;    62.05 ;   81.09 ;
   6 ;   77 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2863.90 ;     0.00 ;     0.00 ;     0.00 ;    8673.90 ;    -     ;    -     ;     0.00 ;   1350.6 ;       6069.76 ;    30.51 ;       6333.61 ;    31.83 ;  120.29 ;
   6 ;   77 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1420.13 ;     0.00 ;     0.00 ;     0.00 ;    8542.17 ;    -     ;    -     ;     0.00 ;   1350.6 ;       6069.76 ;    30.51 ;       6333.61 ;    31.83 ;  118.60 ;
   6 ;   77 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   748.04 ;     0.00 ;     0.00 ;     0.00 ;    6251.16 ;    -     ;    -     ;     0.00 ;   1350.6 ;       6069.76 ;    30.51 ;       6333.61 ;    31.83 ;  115.15 ;
   6 ;   77 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1450.41 ;     0.00 ;     0.00 ;     0.00 ;    7388.80 ;    -     ;    -     ;     0.00 ;   1350.6 ;       6069.76 ;    30.51 ;       6333.61 ;    31.83 ;   81.09 ;
   6 ;   77 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5768.03 ;     0.00 ;     0.00 ;     0.00 ;    1630.97 ;    -     ;    -     ;     0.00 ;   6506.9 ;      35552.26 ;    68.89 ;      39564.97 ;    76.67 ;  120.29 ;
   6 ;   77 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4677.63 ;     0.00 ;     0.00 ;     0.00 ;    2334.77 ;    -     ;    -     ;     0.00 ;   6506.9 ;      35552.26 ;    68.89 ;      39564.97 ;    76.67 ;  118.60 ;
   6 ;   77 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1673.53 ;     0.00 ;     0.00 ;     0.00 ;    3565.47 ;    -     ;    -     ;     0.00 ;   6506.9 ;      35552.26 ;    68.89 ;      39564.97 ;    76.67 ;  115.15 ;
   6 ;   77 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3406.01 ;     0.00 ;     0.00 ;     0.00 ;    2788.27 ;    -     ;    -     ;     0.00 ;   6506.9 ;      35552.26 ;    68.89 ;      39564.97 ;    76.67 ;   81.09 ;
   6 ;   77 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12639.0 ;      11310.59 ;    79.65 ;      10968.71 ;    77.24 ;    0.00 ;
   6 ;   77 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12639.0 ;      11310.59 ;    79.65 ;      10968.71 ;    77.24 ;    0.00 ;
   6 ;   77 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12639.0 ;      11310.59 ;    79.65 ;      10968.71 ;    77.24 ;    0.00 ;
   6 ;   77 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12639.0 ;      11310.59 ;    79.65 ;      10968.71 ;    77.24 ;    0.00 ;
   6 ;   77 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33688.94 ;    16.11 ;     0.00 ;     0.00 ;    7468.76 ;  2001.64 ;  6629.00 ;     0.00 ;  48862.4 ;     113716.99 ;    55.66 ;     129322.89 ;    63.29 ;  114.86 ;
   6 ;   78 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30193.73 ;   115.60 ;     0.00 ;     0.00 ;    7807.67 ;  1900.00 ;  5863.48 ;     0.00 ;  48862.4 ;     113716.99 ;    55.66 ;     129322.89 ;    63.29 ;  113.79 ;
   6 ;   78 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23731.80 ;   115.60 ;     0.00 ;     0.00 ;    5106.40 ;  1900.00 ;  4629.00 ;     0.00 ;  48862.4 ;     113716.99 ;    55.66 ;     129322.89 ;    63.29 ;  111.09 ;
   6 ;   78 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27760.05 ;    89.50 ;     0.00 ;     0.00 ;    6318.10 ;  1926.66 ;  5424.21 ;     0.00 ;  48862.4 ;     113716.99 ;    55.66 ;     129322.89 ;    63.29 ;   81.09 ;
   6 ;   78 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2303.45 ;     0.00 ;     0.00 ;     0.00 ;    9234.35 ;    -     ;    -     ;     0.00 ;   1048.6 ;       6069.76 ;    30.51 ;       6158.33 ;    30.95 ;  114.86 ;
   6 ;   78 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1325.47 ;     0.00 ;     0.00 ;     0.00 ;    8636.83 ;    -     ;    -     ;     0.00 ;   1048.6 ;       6069.76 ;    30.51 ;       6158.33 ;    30.95 ;  113.79 ;
   6 ;   78 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   756.91 ;     0.00 ;     0.00 ;     0.00 ;    6242.29 ;    -     ;    -     ;     0.00 ;   1048.6 ;       6069.76 ;    30.51 ;       6158.33 ;    30.95 ;  111.09 ;
   6 ;   78 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1287.23 ;     0.00 ;     0.00 ;     0.00 ;    7551.97 ;    -     ;    -     ;     0.00 ;   1048.6 ;       6069.76 ;    30.51 ;       6158.33 ;    30.95 ;   81.09 ;
   6 ;   78 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5293.63 ;     0.00 ;     0.00 ;     0.00 ;    2105.37 ;    -     ;    -     ;     0.00 ;   7741.3 ;      35552.26 ;    68.89 ;      40683.26 ;    78.84 ;  114.86 ;
   6 ;   78 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4593.42 ;     0.00 ;     0.00 ;     0.00 ;    2418.98 ;    -     ;    -     ;     0.00 ;   7741.3 ;      35552.26 ;    68.89 ;      40683.26 ;    78.84 ;  113.79 ;
   6 ;   78 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1463.83 ;     0.00 ;     0.00 ;     0.00 ;    3775.17 ;    -     ;    -     ;     0.00 ;   7741.3 ;      35552.26 ;    68.89 ;      40683.26 ;    78.84 ;  111.09 ;
   6 ;   78 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3154.37 ;     0.00 ;     0.00 ;     0.00 ;    3039.91 ;    -     ;    -     ;     0.00 ;   7741.3 ;      35552.26 ;    68.89 ;      40683.26 ;    78.84 ;   81.09 ;
   6 ;   78 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11951.3 ;      11310.59 ;    79.65 ;      11084.70 ;    78.06 ;    0.00 ;
   6 ;   78 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11951.3 ;      11310.59 ;    79.65 ;      11084.70 ;    78.06 ;    0.00 ;
   6 ;   78 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11951.3 ;      11310.59 ;    79.65 ;      11084.70 ;    78.06 ;    0.00 ;
   6 ;   78 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11951.3 ;      11310.59 ;    79.65 ;      11084.70 ;    78.06 ;    0.00 ;
   6 ;   78 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33473.25 ;    22.16 ;     0.00 ;     0.00 ;    7652.41 ;  2001.64 ;  6629.00 ;     0.00 ;  45442.6 ;     113716.99 ;    55.66 ;     127797.94 ;    62.55 ;  120.73 ;
   6 ;   79 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32031.94 ;   115.60 ;     0.00 ;     0.00 ;    5931.36 ;  1900.00 ;  5863.48 ;     0.00 ;  45442.6 ;     113716.99 ;    55.66 ;     127797.94 ;    62.55 ;  120.73 ;
   6 ;   79 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23457.80 ;   115.60 ;     0.00 ;     0.00 ;    5380.40 ;  1900.00 ;  4629.00 ;     0.00 ;  45442.6 ;     113716.99 ;    55.66 ;     127797.94 ;    62.55 ;  116.14 ;
   6 ;   79 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27964.21 ;    91.09 ;     0.00 ;     0.00 ;    6097.19 ;  1926.66 ;  5424.21 ;     0.00 ;  45442.6 ;     113716.99 ;    55.66 ;     127797.94 ;    62.55 ;   81.09 ;
   6 ;   79 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2750.88 ;     0.00 ;     0.00 ;     0.00 ;    8786.92 ;    -     ;    -     ;     0.00 ;   1809.9 ;       6069.76 ;    30.51 ;       6700.43 ;    33.68 ;  120.73 ;
   6 ;   79 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2082.04 ;     0.00 ;     0.00 ;     0.00 ;    7880.26 ;    -     ;    -     ;     0.00 ;   1809.9 ;       6069.76 ;    30.51 ;       6700.43 ;    33.68 ;  120.73 ;
   6 ;   79 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   748.04 ;     0.00 ;     0.00 ;     0.00 ;    6251.16 ;    -     ;    -     ;     0.00 ;   1809.9 ;       6069.76 ;    30.51 ;       6700.43 ;    33.68 ;  116.14 ;
   6 ;   79 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1565.80 ;     0.00 ;     0.00 ;     0.00 ;    7273.40 ;    -     ;    -     ;     0.00 ;   1809.9 ;       6069.76 ;    30.51 ;       6700.43 ;    33.68 ;   81.09 ;
   6 ;   79 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5686.37 ;     0.00 ;     0.00 ;     0.00 ;    1712.63 ;    -     ;    -     ;     0.00 ;   6981.8 ;      35552.26 ;    68.89 ;      39989.41 ;    77.49 ;  118.94 ;
   6 ;   79 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5171.27 ;     0.00 ;     0.00 ;     0.00 ;    1841.13 ;    -     ;    -     ;     0.00 ;   6981.8 ;      35552.26 ;    68.89 ;      39989.41 ;    77.49 ;  118.94 ;
   6 ;   79 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2028.81 ;     0.00 ;     0.00 ;     0.00 ;    3210.19 ;    -     ;    -     ;     0.00 ;   6981.8 ;      35552.26 ;    68.89 ;      39989.41 ;    77.49 ;  116.14 ;
   6 ;   79 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3676.98 ;     0.00 ;     0.00 ;     0.00 ;    2517.30 ;    -     ;    -     ;     0.00 ;   6981.8 ;      35552.26 ;    68.89 ;      39989.41 ;    77.49 ;   81.09 ;
   6 ;   79 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14933.4 ;      11310.59 ;    79.65 ;      11063.09 ;    77.91 ;    0.00 ;
   6 ;   79 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14933.4 ;      11310.59 ;    79.65 ;      11063.09 ;    77.91 ;    0.00 ;
   6 ;   79 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14933.4 ;      11310.59 ;    79.65 ;      11063.09 ;    77.91 ;    0.00 ;
   6 ;   79 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14933.4 ;      11310.59 ;    79.65 ;      11063.09 ;    77.91 ;    0.00 ;
   6 ;   79 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   80 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 30872.15 ;     0.00 ;     0.00 ;     0.00 ;   10231.35 ;  2001.64 ;  6629.00 ;     0.00 ;  38590.5 ;     113716.99 ;    55.66 ;     121730.54 ;    59.58 ;  132.12 ;
   6 ;   80 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28867.29 ;     0.00 ;     0.00 ;     0.00 ;    8980.41 ;  1900.00 ;  5863.48 ;     0.00 ;  38590.5 ;     113716.99 ;    55.66 ;     121730.54 ;    59.58 ;  131.29 ;
   6 ;   80 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23157.19 ;    90.63 ;     0.00 ;     0.00 ;    5617.94 ;  1900.00 ;  4629.00 ;     0.00 ;  38590.5 ;     113716.99 ;    55.66 ;     121730.54 ;    59.58 ;  128.74 ;
   6 ;   80 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26432.46 ;    46.99 ;     0.00 ;     0.00 ;    7565.09 ;  1926.66 ;  5424.21 ;     0.00 ;  38590.5 ;     113716.99 ;    55.66 ;     121730.54 ;    59.58 ;   81.09 ;
   6 ;   80 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4704.91 ;     0.00 ;     0.00 ;     0.00 ;    6832.89 ;    -     ;    -     ;     0.00 ;   4401.5 ;       6069.76 ;    30.51 ;       8383.27 ;    42.13 ;  132.12 ;
   6 ;   80 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3029.39 ;     0.00 ;     0.00 ;     0.00 ;    6932.91 ;    -     ;    -     ;     0.00 ;   4401.5 ;       6069.76 ;    30.51 ;       8383.27 ;    42.13 ;  131.29 ;
   6 ;   80 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1385.13 ;     0.00 ;     0.00 ;     0.00 ;    5614.07 ;    -     ;    -     ;     0.00 ;   4401.5 ;       6069.76 ;    30.51 ;       8383.27 ;    42.13 ;  128.74 ;
   6 ;   80 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2616.37 ;     0.00 ;     0.00 ;     0.00 ;    6222.83 ;    -     ;    -     ;     0.00 ;   4401.5 ;       6069.76 ;    30.51 ;       8383.27 ;    42.13 ;   81.09 ;
   6 ;   80 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4827.67 ;     0.00 ;     0.00 ;     0.00 ;    1744.23 ;    -     ;    -     ;     0.00 ;   3489.1 ;      35552.26 ;    68.89 ;      37509.94 ;    72.69 ;  132.12 ;
   6 ;   80 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3235.15 ;     0.00 ;     0.00 ;     0.00 ;    2950.15 ;    -     ;    -     ;     0.00 ;   3489.1 ;      35552.26 ;    68.89 ;      37509.94 ;    72.69 ;  131.29 ;
   6 ;   80 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1352.68 ;     0.00 ;     0.00 ;     0.00 ;    3059.22 ;    -     ;    -     ;     0.00 ;   3489.1 ;      35552.26 ;    68.89 ;      37509.94 ;    72.69 ;  128.74 ;
   6 ;   80 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2676.85 ;     0.00 ;     0.00 ;     0.00 ;    2690.34 ;    -     ;    -     ;     0.00 ;   3489.1 ;      35552.26 ;    68.89 ;      37509.94 ;    72.69 ;   81.09 ;
   6 ;   80 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11478.8 ;      11310.59 ;    79.65 ;      10974.72 ;    77.28 ;  130.95 ;
   6 ;   80 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11478.8 ;      11310.59 ;    79.65 ;      10974.72 ;    77.28 ;  130.95 ;
   6 ;   80 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2220.30 ;     0.00 ; 14115.78 ;     0.00 ;     0.00 ;     0.00 ;  -10930.88 ;    -     ;    -     ;     0.00 ;  11478.8 ;      11310.59 ;    79.65 ;      10974.72 ;    77.28 ;  128.74 ;
   6 ;   80 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2220.30 ;     0.00 ; 15431.99 ;     0.00 ;     0.00 ;     0.00 ;  -11927.12 ;    -     ;    -     ;     0.00 ;  11478.8 ;      11310.59 ;    79.65 ;      10974.72 ;    77.28 ;    0.00 ;
   6 ;   80 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  130.95 ;
