***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   66 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 29451.54 ;    26.28 ;     0.00 ;     0.00 ;   11478.24 ;  1900.00 ;  5789.58 ;     0.00 ;  37414.1 ;      99026.33 ;    48.47 ;     106605.20 ;    52.18 ;  145.63 ;
   6 ;   67 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27274.39 ;   115.60 ;     0.00 ;     0.00 ;   10488.91 ;  1900.00 ;  5844.58 ;     0.00 ;  37414.1 ;      99026.33 ;    48.47 ;     106605.20 ;    52.18 ;  144.72 ;
   6 ;   67 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 21959.95 ;   115.60 ;     0.00 ;     0.00 ;    6840.15 ;  1900.00 ;  3990.48 ;     0.00 ;  37414.1 ;      99026.33 ;    48.47 ;     106605.20 ;    52.18 ;  139.10 ;
   6 ;   67 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 25089.92 ;    92.17 ;     0.00 ;     0.00 ;    8856.50 ;  1900.00 ;  4868.76 ;     0.00 ;  37414.1 ;      99026.33 ;    48.47 ;     106605.20 ;    52.18 ;  115.43 ;
   6 ;   67 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6138.11 ;     0.00 ;     0.00 ;     0.00 ;    5399.69 ;    -     ;    -     ;     0.00 ;   4295.7 ;       6192.18 ;    31.12 ;       8130.57 ;    40.86 ;  145.63 ;
   6 ;   67 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  4314.30 ;     0.00 ;     0.00 ;     0.00 ;    5648.00 ;    -     ;    -     ;     0.00 ;   4295.7 ;       6192.18 ;    31.12 ;       8130.57 ;    40.86 ;  144.72 ;
   6 ;   67 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   952.21 ;     0.00 ;     0.00 ;     0.00 ;    6046.99 ;    -     ;    -     ;     0.00 ;   4295.7 ;       6192.18 ;    31.12 ;       8130.57 ;    40.86 ;  139.10 ;
   6 ;   67 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3049.46 ;     0.00 ;     0.00 ;     0.00 ;    5789.74 ;    -     ;    -     ;     0.00 ;   4295.7 ;       6192.18 ;    31.12 ;       8130.57 ;    40.86 ;  115.43 ;
   6 ;   67 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   4943.8 ;      34722.59 ;    67.28 ;      37982.04 ;    73.60 ;  145.47 ;
   6 ;   67 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3309.21 ;     0.00 ;     0.00 ;     0.00 ;    2511.09 ;    -     ;    -     ;     0.00 ;   4943.8 ;      34722.59 ;    67.28 ;      37982.04 ;    73.60 ;  144.72 ;
   6 ;   67 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1332.09 ;     0.00 ;     0.00 ;     0.00 ;    2714.81 ;    -     ;    -     ;     0.00 ;   4943.8 ;      34722.59 ;    67.28 ;      37982.04 ;    73.60 ;  139.10 ;
   6 ;   67 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2645.00 ;     0.00 ;     0.00 ;     0.00 ;    2357.18 ;    -     ;    -     ;     0.00 ;   4943.8 ;      34722.59 ;    67.28 ;      37982.04 ;    73.60 ;  115.43 ;
   6 ;   67 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12227.4 ;      10986.36 ;    77.37 ;      10448.50 ;    73.58 ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12227.4 ;      10986.36 ;    77.37 ;      10448.50 ;    73.58 ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12227.4 ;      10986.36 ;    77.37 ;      10448.50 ;    73.58 ;    0.00 ;
   6 ;   67 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12227.4 ;      10986.36 ;    77.37 ;      10448.50 ;    73.58 ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31507.79 ;    13.61 ;     0.00 ;     0.00 ;    9609.32 ;  1900.00 ;  5789.58 ;     0.00 ;  46200.4 ;      99026.33 ;    48.47 ;     113703.41 ;    55.65 ;  118.22 ;
   6 ;   68 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29092.05 ;   115.60 ;     0.00 ;     0.00 ;    8871.25 ;  1900.00 ;  5844.58 ;     0.00 ;  46200.4 ;      99026.33 ;    48.47 ;     113703.41 ;    55.65 ;  117.92 ;
   6 ;   68 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23077.44 ;   115.60 ;     0.00 ;     0.00 ;    5760.76 ;  1900.00 ;  3990.48 ;     0.00 ;  46200.4 ;      99026.33 ;    48.47 ;     113703.41 ;    55.65 ;  112.92 ;
   6 ;   68 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 26607.12 ;    88.84 ;     0.00 ;     0.00 ;    7452.03 ;  1900.00 ;  4868.76 ;     0.00 ;  46200.4 ;      99026.33 ;    48.47 ;     113703.41 ;    55.65 ;  115.43 ;
   6 ;   68 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5058.98 ;     0.00 ;     0.00 ;     0.00 ;    6478.82 ;    -     ;    -     ;     0.00 ;   4269.8 ;       6192.18 ;    31.12 ;       8478.82 ;    42.61 ;  118.22 ;
   6 ;   68 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3584.02 ;     0.00 ;     0.00 ;     0.00 ;    6378.28 ;    -     ;    -     ;     0.00 ;   4269.8 ;       6192.18 ;    31.12 ;       8478.82 ;    42.61 ;  117.92 ;
   6 ;   68 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   896.38 ;     0.00 ;     0.00 ;     0.00 ;    6102.82 ;    -     ;    -     ;     0.00 ;   4269.8 ;       6192.18 ;    31.12 ;       8478.82 ;    42.61 ;  112.92 ;
   6 ;   68 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2577.38 ;     0.00 ;     0.00 ;     0.00 ;    6261.83 ;    -     ;    -     ;     0.00 ;   4269.8 ;       6192.18 ;    31.12 ;       8478.82 ;    42.61 ;  115.43 ;
   6 ;   68 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4697.57 ;     0.00 ;     0.00 ;     0.00 ;    2701.43 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34722.59 ;    67.28 ;      37689.23 ;    73.03 ;  118.22 ;
   6 ;   68 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3417.36 ;     0.00 ;     0.00 ;     0.00 ;    3595.04 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34722.59 ;    67.28 ;      37689.23 ;    73.03 ;  117.92 ;
   6 ;   68 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1357.55 ;     0.00 ;     0.00 ;     0.00 ;    3881.45 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34722.59 ;    67.28 ;      37689.23 ;    73.03 ;  112.92 ;
   6 ;   68 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2685.17 ;     0.00 ;     0.00 ;     0.00 ;    3509.11 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34722.59 ;    67.28 ;      37689.23 ;    73.03 ;  115.43 ;
   6 ;   68 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14722.5 ;      10986.36 ;    77.37 ;      10547.38 ;    74.27 ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14722.5 ;      10986.36 ;    77.37 ;      10547.38 ;    74.27 ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14722.5 ;      10986.36 ;    77.37 ;      10547.38 ;    74.27 ;    0.00 ;
   6 ;   68 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14722.5 ;      10986.36 ;    77.37 ;      10547.38 ;    74.27 ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33069.65 ;     0.00 ;     0.00 ;     0.00 ;    7833.85 ;  1900.00 ;  5789.58 ;     0.00 ;  39767.3 ;      99026.33 ;    48.47 ;     106015.60 ;    51.89 ;  153.10 ;
   6 ;   69 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31162.26 ;     5.10 ;     0.00 ;     0.00 ;    6490.54 ;  1900.00 ;  5844.58 ;     0.00 ;  39767.3 ;      99026.33 ;    48.47 ;     106015.60 ;    51.89 ;  152.21 ;
   6 ;   69 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22699.79 ;   112.22 ;     0.00 ;     0.00 ;    5896.93 ;  1900.00 ;  3990.48 ;     0.00 ;  39767.3 ;      99026.33 ;    48.47 ;     106015.60 ;    51.89 ;  145.23 ;
   6 ;   69 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27274.71 ;    59.31 ;     0.00 ;     0.00 ;    6535.15 ;  1900.00 ;  4868.76 ;     0.00 ;  39767.3 ;      99026.33 ;    48.47 ;     106015.60 ;    51.89 ;  115.43 ;
   6 ;   69 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2548.21 ;     0.00 ;     0.00 ;     0.00 ;    8989.59 ;    -     ;    -     ;     0.00 ;   1476.9 ;       6192.18 ;    31.12 ;       6770.91 ;    34.03 ;  153.10 ;
   6 ;   69 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1653.74 ;     0.00 ;     0.00 ;     0.00 ;    8308.56 ;    -     ;    -     ;     0.00 ;   1476.9 ;       6192.18 ;    31.12 ;       6770.91 ;    34.03 ;  152.21 ;
   6 ;   69 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   612.38 ;     0.00 ;     0.00 ;     0.00 ;    6386.82 ;    -     ;    -     ;     0.00 ;   1476.9 ;       6192.18 ;    31.12 ;       6770.91 ;    34.03 ;  145.23 ;
   6 ;   69 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1348.44 ;     0.00 ;     0.00 ;     0.00 ;    7490.77 ;    -     ;    -     ;     0.00 ;   1476.9 ;       6192.18 ;    31.12 ;       6770.91 ;    34.03 ;  115.43 ;
   6 ;   69 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4372.51 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   6268.9 ;      34722.59 ;    67.28 ;      38945.60 ;    75.47 ;  147.58 ;
   6 ;   69 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3785.91 ;     0.00 ;     0.00 ;     0.00 ;    2034.39 ;    -     ;    -     ;     0.00 ;   6268.9 ;      34722.59 ;    67.28 ;      38945.60 ;    75.47 ;  147.56 ;
   6 ;   69 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1501.49 ;     0.00 ;     0.00 ;     0.00 ;    2545.41 ;    -     ;    -     ;     0.00 ;   6268.9 ;      34722.59 ;    67.28 ;      38945.60 ;    75.47 ;  145.23 ;
   6 ;   69 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2755.29 ;     0.00 ;     0.00 ;     0.00 ;    2246.89 ;    -     ;    -     ;     0.00 ;   6268.9 ;      34722.59 ;    67.28 ;      38945.60 ;    75.47 ;  115.43 ;
   6 ;   69 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13497.6 ;      10986.36 ;    77.37 ;      10735.49 ;    75.60 ;    0.00 ;
   6 ;   69 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13497.6 ;      10986.36 ;    77.37 ;      10735.49 ;    75.60 ;    0.00 ;
   6 ;   69 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13497.6 ;      10986.36 ;    77.37 ;      10735.49 ;    75.60 ;    0.00 ;
   6 ;   69 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13497.6 ;      10986.36 ;    77.37 ;      10735.49 ;    75.60 ;    0.00 ;
   6 ;   69 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 32897.84 ;     0.00 ;     0.00 ;     0.00 ;    8005.66 ;  1900.00 ;  5789.58 ;     0.00 ;  39649.4 ;      99026.33 ;    48.47 ;     106877.77 ;    52.31 ;  148.07 ;
   6 ;   70 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 29364.94 ;     0.00 ;     0.00 ;     0.00 ;    8282.76 ;  1900.00 ;  5844.58 ;     0.00 ;  39649.4 ;      99026.33 ;    48.47 ;     106877.77 ;    52.31 ;  146.39 ;
   6 ;   70 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22261.69 ;    98.86 ;     0.00 ;     0.00 ;    6521.66 ;  1900.00 ;  3990.48 ;     0.00 ;  39649.4 ;      99026.33 ;    48.47 ;     106877.77 ;    52.31 ;  140.20 ;
   6 ;   70 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 26608.61 ;    51.26 ;     0.00 ;     0.00 ;    7296.90 ;  1900.00 ;  4868.76 ;     0.00 ;  39649.4 ;      99026.33 ;    48.47 ;     106877.77 ;    52.31 ;  115.43 ;
   6 ;   70 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2659.43 ;     0.00 ;     0.00 ;     0.00 ;    8878.37 ;    -     ;    -     ;     0.00 ;   1693.9 ;       6192.18 ;    31.12 ;       7035.66 ;    35.36 ;  148.07 ;
   6 ;   70 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1428.81 ;     0.00 ;     0.00 ;     0.00 ;    8533.49 ;    -     ;    -     ;     0.00 ;   1693.9 ;       6192.18 ;    31.12 ;       7035.66 ;    35.36 ;  146.39 ;
   6 ;   70 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   564.19 ;     0.00 ;     0.00 ;     0.00 ;    6435.01 ;    -     ;    -     ;     0.00 ;   1693.9 ;       6192.18 ;    31.12 ;       7035.66 ;    35.36 ;  140.20 ;
   6 ;   70 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1303.34 ;     0.00 ;     0.00 ;     0.00 ;    7535.87 ;    -     ;    -     ;     0.00 ;   1693.9 ;       6192.18 ;    31.12 ;       7035.66 ;    35.36 ;  115.43 ;
   6 ;   70 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4301.36 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;   5762.5 ;      34722.59 ;    67.28 ;      38444.03 ;    74.50 ;  141.74 ;
   6 ;   70 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3791.97 ;     0.00 ;     0.00 ;     0.00 ;    2028.33 ;    -     ;    -     ;     0.00 ;   5762.5 ;      34722.59 ;    67.28 ;      38444.03 ;    74.50 ;  141.73 ;
   6 ;   70 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1778.81 ;     0.00 ;     0.00 ;     0.00 ;    2268.09 ;    -     ;    -     ;     0.00 ;   5762.5 ;      34722.59 ;    67.28 ;      38444.03 ;    74.50 ;  140.20 ;
   6 ;   70 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2881.74 ;     0.00 ;     0.00 ;     0.00 ;    2120.44 ;    -     ;    -     ;     0.00 ;   5762.5 ;      34722.59 ;    67.28 ;      38444.03 ;    74.50 ;  115.43 ;
   6 ;   70 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13445.2 ;      10986.36 ;    77.37 ;      10590.86 ;    74.58 ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13445.2 ;      10986.36 ;    77.37 ;      10590.86 ;    74.58 ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13445.2 ;      10986.36 ;    77.37 ;      10590.86 ;    74.58 ;    0.00 ;
   6 ;   70 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13445.2 ;      10986.36 ;    77.37 ;      10590.86 ;    74.58 ;    0.00 ;
   6 ;   70 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
