***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   60 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31397.96 ;     0.00 ;     0.00 ;     0.00 ;   10373.64 ;  2445.58 ;  6629.00 ;     0.00 ;  54854.5 ;     111924.54 ;    54.78 ;     132661.40 ;    64.93 ;   67.12 ;
   6 ;   61 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28606.62 ;    57.02 ;     0.00 ;     0.00 ;    9966.21 ;  1900.00 ;  6014.22 ;     0.00 ;  54854.5 ;     111924.54 ;    54.78 ;     132661.40 ;    64.93 ;   67.11 ;
   6 ;   61 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23096.47 ;   115.60 ;     0.00 ;     0.00 ;    6371.73 ;  1900.00 ;  2973.09 ;     0.00 ;  54854.5 ;     111924.54 ;    54.78 ;     132661.40 ;    64.93 ;   60.08 ;
   6 ;   61 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26481.80 ;    72.44 ;     0.00 ;     0.00 ;    8209.29 ;  2043.13 ;  4598.62 ;     0.00 ;  54854.5 ;     111924.54 ;    54.78 ;     132661.40 ;    64.93 ;   83.08 ;
   6 ;   61 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   812.78 ;     0.00 ;  3994.08 ;     0.00 ;     0.00 ;     0.00 ;    7713.64 ;    -     ;    -     ;     0.00 ;   3421.1 ;       5499.00 ;    27.64 ;       7325.94 ;    36.82 ;   67.12 ;
   6 ;   61 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2790.10 ;     0.00 ;     0.00 ;     0.00 ;    7464.40 ;    -     ;    -     ;     0.00 ;   3421.1 ;       5499.00 ;    27.64 ;       7325.94 ;    36.82 ;   67.11 ;
   6 ;   61 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   863.64 ;     0.00 ;     0.00 ;     0.00 ;    6427.76 ;    -     ;    -     ;     0.00 ;   3421.1 ;       5499.00 ;    27.64 ;       7325.94 ;    36.82 ;   60.08 ;
   6 ;   61 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   722.58 ;     0.00 ;  2107.05 ;     0.00 ;     0.00 ;     0.00 ;    6992.27 ;    -     ;    -     ;     0.00 ;   3421.1 ;       5499.00 ;    27.64 ;       7325.94 ;    36.82 ;   83.08 ;
   6 ;   61 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4857.28 ;     0.00 ;     0.00 ;     0.00 ;    2541.72 ;    -     ;    -     ;     0.00 ;   7434.7 ;      34774.26 ;    67.38 ;      39587.36 ;    76.71 ;   63.17 ;
   6 ;   61 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3996.01 ;     0.00 ;     0.00 ;     0.00 ;    3016.39 ;    -     ;    -     ;     0.00 ;   7434.7 ;      34774.26 ;    67.38 ;      39587.36 ;    76.71 ;   63.16 ;
   6 ;   61 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1389.69 ;     0.00 ;     0.00 ;     0.00 ;    3849.31 ;    -     ;    -     ;     0.00 ;   7434.7 ;      34774.26 ;    67.38 ;      39587.36 ;    76.71 ;   60.08 ;
   6 ;   61 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2870.54 ;     0.00 ;     0.00 ;     0.00 ;    3323.75 ;    -     ;    -     ;     0.00 ;   7434.7 ;      34774.26 ;    67.38 ;      39587.36 ;    76.71 ;   80.60 ;
   6 ;   61 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14639.8 ;      11313.39 ;    79.67 ;      11126.98 ;    78.36 ;    0.00 ;
   6 ;   61 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14639.8 ;      11313.39 ;    79.67 ;      11126.98 ;    78.36 ;    0.00 ;
   6 ;   61 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  14639.8 ;      11313.39 ;    79.67 ;      11126.98 ;    78.36 ;    0.00 ;
   6 ;   61 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  14639.8 ;      11313.39 ;    79.67 ;      11126.98 ;    78.36 ;    0.00 ;
   6 ;   61 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30536.11 ;    24.50 ;     0.00 ;     0.00 ;   10629.99 ;  2445.58 ;  6629.00 ;     0.00 ;  47530.9 ;     111924.54 ;    54.78 ;     126886.51 ;    62.10 ;  106.43 ;
   6 ;   62 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28299.84 ;   115.60 ;     0.00 ;     0.00 ;    9701.56 ;  1900.00 ;  6014.22 ;     0.00 ;  47530.9 ;     111924.54 ;    54.78 ;     126886.51 ;    62.10 ;  106.42 ;
   6 ;   62 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 21785.44 ;   115.60 ;     0.00 ;     0.00 ;    7052.76 ;  1900.00 ;  2973.09 ;     0.00 ;  47530.9 ;     111924.54 ;    54.78 ;     126886.51 ;    62.10 ;   98.71 ;
   6 ;   62 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 25508.68 ;    91.70 ;     0.00 ;     0.00 ;    8571.68 ;  2043.13 ;  4598.62 ;     0.00 ;  47530.9 ;     111924.54 ;    54.78 ;     126886.51 ;    62.10 ;   83.08 ;
   6 ;   62 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4667.69 ;     0.00 ;     0.00 ;     0.00 ;    6870.11 ;    -     ;    -     ;     0.00 ;   4618.5 ;       5499.00 ;    27.64 ;       8052.51 ;    40.47 ;  106.43 ;
   6 ;   62 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2887.31 ;     0.00 ;     0.00 ;     0.00 ;    7074.99 ;    -     ;    -     ;     0.00 ;   4618.5 ;       5499.00 ;    27.64 ;       8052.51 ;    40.47 ;  106.42 ;
   6 ;   62 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1211.61 ;     0.00 ;     0.00 ;     0.00 ;    5787.59 ;    -     ;    -     ;     0.00 ;   4618.5 ;       5499.00 ;    27.64 ;       8052.51 ;    40.47 ;   98.71 ;
   6 ;   62 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2485.50 ;     0.00 ;     0.00 ;     0.00 ;    6353.70 ;    -     ;    -     ;     0.00 ;   4618.5 ;       5499.00 ;    27.64 ;       8052.51 ;    40.47 ;   83.08 ;
   6 ;   62 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4270.10 ;     0.00 ;     0.00 ;     0.00 ;    3128.90 ;    -     ;    -     ;     0.00 ;   4761.6 ;      34774.26 ;    67.38 ;      37378.35 ;    72.43 ;  106.43 ;
   6 ;   62 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3791.07 ;     0.00 ;     0.00 ;     0.00 ;    3221.33 ;    -     ;    -     ;     0.00 ;   4761.6 ;      34774.26 ;    67.38 ;      37378.35 ;    72.43 ;  106.42 ;
   6 ;   62 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1253.34 ;     0.00 ;     0.00 ;     0.00 ;    3985.66 ;    -     ;    -     ;     0.00 ;   4761.6 ;      34774.26 ;    67.38 ;      37378.35 ;    72.43 ;   98.71 ;
   6 ;   62 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2600.88 ;     0.00 ;     0.00 ;     0.00 ;    3593.40 ;    -     ;    -     ;     0.00 ;   4761.6 ;      34774.26 ;    67.38 ;      37378.35 ;    72.43 ;   80.60 ;
   6 ;   62 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11313.39 ;    79.67 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11313.39 ;    79.67 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11313.39 ;    79.67 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11313.39 ;    79.67 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32926.12 ;     8.45 ;     0.00 ;     0.00 ;    8185.82 ;  2445.58 ;  6629.00 ;     0.00 ;  45290.9 ;     111924.54 ;    54.78 ;     125426.82 ;    61.39 ;  130.05 ;
   6 ;   63 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31446.04 ;   115.47 ;     0.00 ;     0.00 ;    6517.13 ;  1900.00 ;  6014.22 ;     0.00 ;  45290.9 ;     111924.54 ;    54.78 ;     125426.82 ;    61.39 ;  129.30 ;
   6 ;   63 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22804.21 ;   115.60 ;     0.00 ;     0.00 ;    5995.89 ;  1900.00 ;  2973.09 ;     0.00 ;  45290.9 ;     111924.54 ;    54.78 ;     125426.82 ;    61.39 ;  121.24 ;
   6 ;   63 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27353.38 ;    87.46 ;     0.00 ;     0.00 ;    6684.63 ;  2043.13 ;  4598.62 ;     0.00 ;  45290.9 ;     111924.54 ;    54.78 ;     125426.82 ;    61.39 ;   83.08 ;
   6 ;   63 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2739.35 ;     0.00 ;     0.00 ;     0.00 ;    8798.45 ;    -     ;    -     ;     0.00 ;   1377.1 ;       5499.00 ;    27.64 ;       5809.62 ;    29.20 ;  130.05 ;
   6 ;   63 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1497.79 ;     0.00 ;     0.00 ;     0.00 ;    8464.51 ;    -     ;    -     ;     0.00 ;   1377.1 ;       5499.00 ;    27.64 ;       5809.62 ;    29.20 ;  129.30 ;
   6 ;   63 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   768.71 ;     0.00 ;     0.00 ;     0.00 ;    6230.49 ;    -     ;    -     ;     0.00 ;   1377.1 ;       5499.00 ;    27.64 ;       5809.62 ;    29.20 ;  121.24 ;
   6 ;   63 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1445.47 ;     0.00 ;     0.00 ;     0.00 ;    7393.74 ;    -     ;    -     ;     0.00 ;   1377.1 ;       5499.00 ;    27.64 ;       5809.62 ;    29.20 ;   83.08 ;
   6 ;   63 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4959.34 ;     0.00 ;     0.00 ;     0.00 ;    2439.66 ;    -     ;    -     ;     0.00 ;   6618.7 ;      34774.26 ;    67.38 ;      39025.48 ;    75.62 ;  122.65 ;
   6 ;   63 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3996.01 ;     0.00 ;     0.00 ;     0.00 ;    3016.39 ;    -     ;    -     ;     0.00 ;   6618.7 ;      34774.26 ;    67.38 ;      39025.48 ;    75.62 ;  122.02 ;
   6 ;   63 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2085.39 ;     0.00 ;     0.00 ;     0.00 ;    3153.61 ;    -     ;    -     ;     0.00 ;   6618.7 ;      34774.26 ;    67.38 ;      39025.48 ;    75.62 ;  121.24 ;
   6 ;   63 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3258.04 ;     0.00 ;     0.00 ;     0.00 ;    2936.24 ;    -     ;    -     ;     0.00 ;   6618.7 ;      34774.26 ;    67.38 ;      39025.48 ;    75.62 ;   80.60 ;
   6 ;   63 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11313.39 ;    79.67 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11313.39 ;    79.67 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11313.39 ;    79.67 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11313.39 ;    79.67 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 30649.93 ;     0.00 ;     0.00 ;     0.00 ;   11021.67 ;  2445.58 ;  6629.00 ;     0.00 ;  49189.5 ;     111924.54 ;    54.78 ;     128716.01 ;    63.00 ;   89.90 ;
   6 ;   64 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28708.71 ;    18.69 ;     0.00 ;     0.00 ;    9725.78 ;  1900.00 ;  6014.22 ;     0.00 ;  49189.5 ;     111924.54 ;    54.78 ;     128716.01 ;    63.00 ;   89.88 ;
   6 ;   64 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22363.89 ;   115.60 ;     0.00 ;     0.00 ;    7004.31 ;  1900.00 ;  2973.09 ;     0.00 ;  49189.5 ;     111924.54 ;    54.78 ;     128716.01 ;    63.00 ;   84.54 ;
   6 ;   64 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 25928.07 ;    64.04 ;     0.00 ;     0.00 ;    8654.62 ;  2043.13 ;  4598.62 ;     0.00 ;  49189.5 ;     111924.54 ;    54.78 ;     128716.01 ;    63.00 ;   83.08 ;
   6 ;   64 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4152.23 ;     0.00 ;     0.00 ;     0.00 ;    7385.57 ;    -     ;    -     ;     0.00 ;   4084.6 ;       5499.00 ;    27.64 ;       7923.85 ;    39.82 ;   89.90 ;
   6 ;   64 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2669.98 ;     0.00 ;     0.00 ;     0.00 ;    7292.32 ;    -     ;    -     ;     0.00 ;   4084.6 ;       5499.00 ;    27.64 ;       7923.85 ;    39.82 ;   89.88 ;
   6 ;   64 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   872.70 ;     0.00 ;   960.20 ;     0.00 ;     0.00 ;     0.00 ;    6149.00 ;    -     ;    -     ;     0.00 ;   4084.6 ;       5499.00 ;    27.64 ;       7923.85 ;    39.82 ;   84.54 ;
   6 ;   64 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   925.66 ;     0.00 ;  2172.29 ;     0.00 ;     0.00 ;     0.00 ;    6723.95 ;    -     ;    -     ;     0.00 ;   4084.6 ;       5499.00 ;    27.64 ;       7923.85 ;    39.82 ;   83.08 ;
   6 ;   64 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5177.24 ;     0.00 ;     0.00 ;     0.00 ;    2221.76 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34774.26 ;    67.38 ;      39212.40 ;    75.98 ;   88.44 ;
   6 ;   64 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4190.64 ;     0.00 ;     0.00 ;     0.00 ;    2821.76 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34774.26 ;    67.38 ;      39212.40 ;    75.98 ;   87.20 ;
   6 ;   64 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1349.66 ;     0.00 ;     0.00 ;     0.00 ;    3889.34 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34774.26 ;    67.38 ;      39212.40 ;    75.98 ;   84.54 ;
   6 ;   64 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2976.37 ;     0.00 ;     0.00 ;     0.00 ;    3217.91 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34774.26 ;    67.38 ;      39212.40 ;    75.98 ;   80.60 ;
   6 ;   64 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11313.39 ;    79.67 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11313.39 ;    79.67 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11313.39 ;    79.67 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11313.39 ;    79.67 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
