***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   74 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33929.01 ;     8.58 ;     0.00 ;     0.00 ;    7851.17 ;  1900.00 ;  6467.53 ;     0.00 ;  54012.8 ;     110346.70 ;    54.01 ;     131518.96 ;    64.37 ;   63.61 ;
   6 ;   75 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30851.77 ;   115.60 ;     0.00 ;     0.00 ;    7779.63 ;  1900.00 ;  5865.27 ;     0.00 ;  54012.8 ;     110346.70 ;    54.01 ;     131518.96 ;    64.37 ;   63.61 ;
   6 ;   75 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23841.10 ;   115.60 ;     0.00 ;     0.00 ;    5627.10 ;  1900.00 ;  4627.11 ;     0.00 ;  54012.8 ;     110346.70 ;    54.01 ;     131518.96 ;    64.37 ;   59.83 ;
   6 ;   75 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28023.91 ;    87.52 ;     0.00 ;     0.00 ;    6682.27 ;  1900.00 ;  5381.26 ;     0.00 ;  54012.8 ;     110346.70 ;    54.01 ;     131518.96 ;    64.37 ;   81.29 ;
   6 ;   75 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2978.28 ;     0.00 ;     0.00 ;     0.00 ;    8851.72 ;    -     ;    -     ;     0.00 ;   2041.1 ;       5922.92 ;    29.77 ;       6691.93 ;    33.63 ;   63.61 ;
   6 ;   75 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2075.43 ;     0.00 ;     0.00 ;     0.00 ;    8179.07 ;    -     ;    -     ;     0.00 ;   2041.1 ;       5922.92 ;    29.77 ;       6691.93 ;    33.63 ;   63.61 ;
   6 ;   75 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   825.93 ;     0.00 ;     0.00 ;     0.00 ;    6465.47 ;    -     ;    -     ;     0.00 ;   2041.1 ;       5922.92 ;    29.77 ;       6691.93 ;    33.63 ;   59.83 ;
   6 ;   75 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1664.40 ;     0.00 ;     0.00 ;     0.00 ;    7467.00 ;    -     ;    -     ;     0.00 ;   2041.1 ;       5922.92 ;    29.77 ;       6691.93 ;    33.63 ;   81.29 ;
   6 ;   75 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4472.89 ;     0.00 ;     0.00 ;     0.00 ;    2926.11 ;    -     ;    -     ;     0.00 ;   8208.7 ;      34788.92 ;    67.41 ;      40662.43 ;    78.79 ;   63.61 ;
   6 ;   75 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3984.12 ;     0.00 ;     0.00 ;     0.00 ;    3028.28 ;    -     ;    -     ;     0.00 ;   8208.7 ;      34788.92 ;    67.41 ;      40662.43 ;    78.79 ;   63.61 ;
   6 ;   75 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1405.81 ;     0.00 ;     0.00 ;     0.00 ;    3833.19 ;    -     ;    -     ;     0.00 ;   8208.7 ;      34788.92 ;    67.41 ;      40662.43 ;    78.79 ;   59.83 ;
   6 ;   75 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2775.45 ;     0.00 ;     0.00 ;     0.00 ;    3418.83 ;    -     ;    -     ;     0.00 ;   8208.7 ;      34788.92 ;    67.41 ;      40662.43 ;    78.79 ;   81.29 ;
   6 ;   75 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17339.3 ;      11255.93 ;    79.26 ;      11042.68 ;    77.76 ;    0.00 ;
   6 ;   75 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17339.3 ;      11255.93 ;    79.26 ;      11042.68 ;    77.76 ;    0.00 ;
   6 ;   75 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17339.3 ;      11255.93 ;    79.26 ;      11042.68 ;    77.76 ;    0.00 ;
   6 ;   75 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17339.3 ;      11255.93 ;    79.26 ;      11042.68 ;    77.76 ;    0.00 ;
   6 ;   75 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33754.55 ;     0.00 ;     0.00 ;     0.00 ;    7348.95 ;  1900.00 ;  6467.53 ;     0.00 ;  41533.9 ;     110346.70 ;    54.01 ;     119245.67 ;    58.36 ;  123.10 ;
   6 ;   76 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32701.66 ;    42.34 ;     0.00 ;     0.00 ;    5188.38 ;  1900.00 ;  5865.27 ;     0.00 ;  41533.9 ;     110346.70 ;    54.01 ;     119245.67 ;    58.36 ;  123.10 ;
   6 ;   76 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23906.06 ;   115.60 ;     0.00 ;     0.00 ;    4894.04 ;  1900.00 ;  4627.11 ;     0.00 ;  41533.9 ;     110346.70 ;    54.01 ;     119245.67 ;    58.36 ;  118.05 ;
   6 ;   76 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28417.20 ;    69.22 ;     0.00 ;     0.00 ;    5602.58 ;  1900.00 ;  5381.26 ;     0.00 ;  41533.9 ;     110346.70 ;    54.01 ;     119245.67 ;    58.36 ;   81.29 ;
   6 ;   76 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2198.01 ;     0.00 ;     0.00 ;     0.00 ;    9339.79 ;    -     ;    -     ;     0.00 ;   1038.7 ;       5922.92 ;    29.77 ;       6000.21 ;    30.16 ;  123.10 ;
   6 ;   76 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1448.69 ;     0.00 ;     0.00 ;     0.00 ;    8513.61 ;    -     ;    -     ;     0.00 ;   1038.7 ;       5922.92 ;    29.77 ;       6000.21 ;    30.16 ;  123.10 ;
   6 ;   76 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   770.73 ;     0.00 ;     0.00 ;     0.00 ;    6228.47 ;    -     ;    -     ;     0.00 ;   1038.7 ;       5922.92 ;    29.77 ;       6000.21 ;    30.16 ;  118.05 ;
   6 ;   76 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1293.74 ;     0.00 ;     0.00 ;     0.00 ;    7545.47 ;    -     ;    -     ;     0.00 ;   1038.7 ;       5922.92 ;    29.77 ;       6000.21 ;    30.16 ;   81.29 ;
   6 ;   76 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5277.47 ;     0.00 ;     0.00 ;     0.00 ;    2121.53 ;    -     ;    -     ;     0.00 ;   7931.8 ;      34788.92 ;    67.41 ;      40338.06 ;    78.17 ;  123.10 ;
   6 ;   76 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4940.85 ;     0.00 ;     0.00 ;     0.00 ;    2071.55 ;    -     ;    -     ;     0.00 ;   7931.8 ;      34788.92 ;    67.41 ;      40338.06 ;    78.17 ;  123.10 ;
   6 ;   76 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1518.56 ;     0.00 ;     0.00 ;     0.00 ;    3720.44 ;    -     ;    -     ;     0.00 ;   7931.8 ;      34788.92 ;    67.41 ;      40338.06 ;    78.17 ;  118.05 ;
   6 ;   76 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3254.64 ;     0.00 ;     0.00 ;     0.00 ;    2939.64 ;    -     ;    -     ;     0.00 ;   7931.8 ;      34788.92 ;    67.41 ;      40338.06 ;    78.17 ;   81.29 ;
   6 ;   76 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15898.4 ;      11255.93 ;    79.26 ;      10904.09 ;    76.79 ;    0.00 ;
   6 ;   76 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15898.4 ;      11255.93 ;    79.26 ;      10904.09 ;    76.79 ;    0.00 ;
   6 ;   76 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15898.4 ;      11255.93 ;    79.26 ;      10904.09 ;    76.79 ;    0.00 ;
   6 ;   76 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15898.4 ;      11255.93 ;    79.26 ;      10904.09 ;    76.79 ;    0.00 ;
   6 ;   76 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32485.08 ;     0.00 ;     0.00 ;     0.00 ;    8618.42 ;  1900.00 ;  6467.53 ;     0.00 ;  44707.6 ;     110346.70 ;    54.01 ;     122406.34 ;    59.91 ;  120.27 ;
   6 ;   77 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29943.51 ;     0.00 ;     0.00 ;     0.00 ;    7904.19 ;  1900.00 ;  5865.27 ;     0.00 ;  44707.6 ;     110346.70 ;    54.01 ;     122406.34 ;    59.91 ;  119.04 ;
   6 ;   77 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23395.78 ;    98.43 ;     0.00 ;     0.00 ;    5425.25 ;  1900.00 ;  4627.11 ;     0.00 ;  44707.6 ;     110346.70 ;    54.01 ;     122406.34 ;    59.91 ;  116.16 ;
   6 ;   77 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27215.16 ;    51.04 ;     0.00 ;     0.00 ;    6806.19 ;  1900.00 ;  5381.26 ;     0.00 ;  44707.6 ;     110346.70 ;    54.01 ;     122406.34 ;    59.91 ;   81.29 ;
   6 ;   77 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2867.71 ;     0.00 ;     0.00 ;     0.00 ;    8670.09 ;    -     ;    -     ;     0.00 ;   1296.9 ;       5922.92 ;    29.77 ;       6082.29 ;    30.57 ;  120.27 ;
   6 ;   77 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1399.17 ;     0.00 ;     0.00 ;     0.00 ;    8563.13 ;    -     ;    -     ;     0.00 ;   1296.9 ;       5922.92 ;    29.77 ;       6082.29 ;    30.57 ;  119.04 ;
   6 ;   77 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   889.28 ;     0.00 ;     0.00 ;     0.00 ;    6109.92 ;    -     ;    -     ;     0.00 ;   1296.9 ;       5922.92 ;    29.77 ;       6082.29 ;    30.57 ;  116.16 ;
   6 ;   77 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1520.05 ;     0.00 ;     0.00 ;     0.00 ;    7319.15 ;    -     ;    -     ;     0.00 ;   1296.9 ;       5922.92 ;    29.77 ;       6082.29 ;    30.57 ;   81.29 ;
   6 ;   77 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5877.24 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   6232.4 ;      34788.92 ;    67.41 ;      38272.65 ;    74.16 ;  119.04 ;
   6 ;   77 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4998.72 ;     0.00 ;     0.00 ;     0.00 ;    2013.68 ;    -     ;    -     ;     0.00 ;   6232.4 ;      34788.92 ;    67.41 ;      38272.65 ;    74.16 ;  119.04 ;
   6 ;   77 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1931.22 ;     0.00 ;     0.00 ;     0.00 ;    3307.78 ;    -     ;    -     ;     0.00 ;   6232.4 ;      34788.92 ;    67.41 ;      38272.65 ;    74.16 ;  116.16 ;
   6 ;   77 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3638.64 ;     0.00 ;     0.00 ;     0.00 ;    2555.64 ;    -     ;    -     ;     0.00 ;   6232.4 ;      34788.92 ;    67.41 ;      38272.65 ;    74.16 ;   81.29 ;
   6 ;   77 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12637.2 ;      11255.93 ;    79.26 ;      10891.56 ;    76.70 ;    0.00 ;
   6 ;   77 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12637.2 ;      11255.93 ;    79.26 ;      10891.56 ;    76.70 ;    0.00 ;
   6 ;   77 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12637.2 ;      11255.93 ;    79.26 ;      10891.56 ;    76.70 ;    0.00 ;
   6 ;   77 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12637.2 ;      11255.93 ;    79.26 ;      10891.56 ;    76.70 ;    0.00 ;
   6 ;   77 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33014.15 ;    16.11 ;     0.00 ;     0.00 ;    8105.45 ;  1900.00 ;  6467.53 ;     0.00 ;  47614.3 ;     110346.70 ;    54.01 ;     125224.72 ;    61.29 ;  119.90 ;
   6 ;   78 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30145.01 ;   115.60 ;     0.00 ;     0.00 ;    7818.29 ;  1900.00 ;  5865.27 ;     0.00 ;  47614.3 ;     110346.70 ;    54.01 ;     125224.72 ;    61.29 ;  118.88 ;
   6 ;   78 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23390.25 ;   115.60 ;     0.00 ;     0.00 ;    5447.95 ;  1900.00 ;  4627.11 ;     0.00 ;  47614.3 ;     110346.70 ;    54.01 ;     125224.72 ;    61.29 ;  116.15 ;
   6 ;   78 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27395.25 ;    89.50 ;     0.00 ;     0.00 ;    6664.56 ;  1900.00 ;  5381.26 ;     0.00 ;  47614.3 ;     110346.70 ;    54.01 ;     125224.72 ;    61.29 ;   81.29 ;
   6 ;   78 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2354.75 ;     0.00 ;     0.00 ;     0.00 ;    9183.05 ;    -     ;    -     ;     0.00 ;    981.6 ;       5922.92 ;    29.77 ;       5883.51 ;    29.57 ;  119.90 ;
   6 ;   78 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1294.18 ;     0.00 ;     0.00 ;     0.00 ;    8668.12 ;    -     ;    -     ;     0.00 ;    981.6 ;       5922.92 ;    29.77 ;       5883.51 ;    29.57 ;  118.88 ;
   6 ;   78 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   917.00 ;     0.00 ;     0.00 ;     0.00 ;    6082.20 ;    -     ;    -     ;     0.00 ;    981.6 ;       5922.92 ;    29.77 ;       5883.51 ;    29.57 ;  116.15 ;
   6 ;   78 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1376.84 ;     0.00 ;     0.00 ;     0.00 ;    7462.36 ;    -     ;    -     ;     0.00 ;    981.6 ;       5922.92 ;    29.77 ;       5883.51 ;    29.57 ;   81.29 ;
   6 ;   78 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5877.24 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   7452.9 ;      34788.92 ;    67.41 ;      39179.07 ;    75.92 ;  118.95 ;
   6 ;   78 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4926.74 ;     0.00 ;     0.00 ;     0.00 ;    2085.66 ;    -     ;    -     ;     0.00 ;   7452.9 ;      34788.92 ;    67.41 ;      39179.07 ;    75.92 ;  118.88 ;
   6 ;   78 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1926.21 ;     0.00 ;     0.00 ;     0.00 ;    3312.79 ;    -     ;    -     ;     0.00 ;   7452.9 ;      34788.92 ;    67.41 ;      39179.07 ;    75.92 ;  116.15 ;
   6 ;   78 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3620.27 ;     0.00 ;     0.00 ;     0.00 ;    2574.01 ;    -     ;    -     ;     0.00 ;   7452.9 ;      34788.92 ;    67.41 ;      39179.07 ;    75.92 ;   81.29 ;
   6 ;   78 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11948.3 ;      11255.93 ;    79.26 ;      11005.73 ;    77.50 ;    0.00 ;
   6 ;   78 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11948.3 ;      11255.93 ;    79.26 ;      11005.73 ;    77.50 ;    0.00 ;
   6 ;   78 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11948.3 ;      11255.93 ;    79.26 ;      11005.73 ;    77.50 ;    0.00 ;
   6 ;   78 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11948.3 ;      11255.93 ;    79.26 ;      11005.73 ;    77.50 ;    0.00 ;
   6 ;   78 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
